Stock,Model,Horizon_H,Horizon_Type,Hypothesis,Regime,MAE,RMSE,R2,Direction_Accuracy
MCB,LSTM_MLP,10,short,H4,HighVol,0.10488500998418386,0.13796275472719519,-0.7047220003679318,0.4729241877256318
MCB,SVR,30,medium,H4,Overall,0.24607278782881684,0.31908227886626,-1.4898507420138958,0.49454545454545457
MCB,SVR,30,medium,H4,HighVol,0.24607278782881684,0.31908227886626,-1.4898507420138958,0.49454545454545457
MCB,RF,30,medium,H4,Overall,0.23136069327112616,0.3115623862487235,-1.3738757614428012,0.3836363636363636
MCB,RF,30,medium,H4,HighVol,0.23136069327112616,0.3115623862487235,-1.3738757614428012,0.3836363636363636
MCB,LSTM_MLP,30,medium,H4,Overall,0.2127283487932041,0.2881269365068541,-1.0301852423607332,0.3690909090909091
MCB,LSTM_MLP,30,medium,H4,HighVol,0.2127283487932041,0.2881269365068541,-1.0301852423607332,0.3690909090909091
MCB,SVR,60,long,H4,Overall,0.6507215585543582,0.8416901723002487,-10.547845772013035,0.375
MCB,SVR,60,long,H4,HighVol,0.6507215585543582,0.8416901723002487,-10.547845772013035,0.375
MCB,RF,60,long,H4,Overall,0.3541525506940154,0.5451776406414904,-3.844762969411059,0.4025735294117647
MCB,RF,60,long,H4,HighVol,0.3541525506940154,0.5451776406414904,-3.844762969411059,0.4025735294117647
MCB,LSTM_MLP,60,long,H4,Overall,0.37482444081210653,0.4758733287564558,-2.691298715569529,0.25
MCB,LSTM_MLP,60,long,H4,HighVol,0.37482444081210653,0.4758733287564558,-2.691298715569529,0.25
ZIG,SVR,5,short,H4,Overall,0.04009354939504216,0.051260123684389536,-1.3019490607078317,0.4540540540540541
ZIG,SVR,5,short,H4,HighVol,0.04009354939504216,0.051260123684389536,-1.3019490607078317,0.4540540540540541
ZIG,RF,5,short,H4,Overall,0.033862501719644146,0.044204024759261364,-0.7118276481226586,0.5603603603603604
ZIG,RF,5,short,H4,HighVol,0.033862501719644146,0.044204024759261364,-0.7118276481226586,0.5603603603603604
ZIG,LSTM_MLP,5,short,H4,Overall,0.09237830266710642,0.11676126231127132,-10.943564865171862,0.4900900900900901
ZIG,LSTM_MLP,5,short,H4,HighVol,0.09237830266710642,0.11676126231127132,-10.943564865171862,0.4900900900900901
ZIG,SVR,10,short,H4,Overall,0.11391875680138935,0.1412081576744592,-7.365525064321892,0.516245487364621
ZIG,SVR,10,short,H4,HighVol,0.11391875680138935,0.1412081576744592,-7.365525064321892,0.516245487364621
ZIG,RF,10,short,H4,Overall,0.051228205008842384,0.062198281352248926,-0.6230443982524547,0.555956678700361
ZIG,RF,10,short,H4,HighVol,0.051228205008842384,0.062198281352248926,-0.6230443982524547,0.555956678700361
ZIG,LSTM_MLP,10,short,H4,Overall,0.11662778855324642,0.14236129013901783,-7.502711845921734,0.5234657039711191
ZIG,LSTM_MLP,10,short,H4,HighVol,0.11662778855324642,0.14236129013901783,-7.502711845921734,0.5234657039711191
ZIG,SVR,30,medium,H4,Overall,0.15848516805287458,0.1898399219391975,-3.533706300888773,0.48363636363636364
ZIG,SVR,30,medium,H4,HighVol,0.15848516805287458,0.1898399219391975,-3.533706300888773,0.48363636363636364
ZIG,RF,30,medium,H4,Overall,0.09407678047053966,0.11960802873235422,-0.7996951858001784,0.5581818181818182
ZIG,RF,30,medium,H4,HighVol,0.09407678047053966,0.11960802873235422,-0.7996951858001784,0.5581818181818182
ZIG,LSTM_MLP,30,medium,H4,Overall,0.17428091793121664,0.21022452200741495,-4.559619079696803,0.5636363636363636
ZIG,LSTM_MLP,30,medium,H4,HighVol,0.17428091793121664,0.21022452200741495,-4.559619079696803,0.5636363636363636
ZIG,SVR,60,long,H4,Overall,0.19574993442383928,0.24074035770234423,-2.429135638341104,0.5735294117647058
ZIG,SVR,60,long,H4,HighVol,0.19574993442383928,0.24074035770234423,-2.429135638341104,0.5735294117647058
ZIG,RF,60,long,H4,Overall,0.13876686921622958,0.23651381534005075,-2.3097858037122534,0.5882352941176471
ZIG,RF,60,long,H4,HighVol,0.13876686921622958,0.23651381534005075,-2.3097858037122534,0.5882352941176471
ZIG,LSTM_MLP,60,long,H4,Overall,0.2119317299832503,0.26270668245901907,-3.083467476998898,0.6121323529411765
ZIG,LSTM_MLP,60,long,H4,HighVol,0.2119317299832503,0.26270668245901907,-3.083467476998898,0.6121323529411765
EVOK,SVR,5,short,H4,Overall,0.13568884362719694,0.16445760802601703,-2.17409566916912,0.5243243243243243
EVOK,SVR,5,short,H4,HighVol,0.13568884362719694,0.16445760802601703,-2.17409566916912,0.5243243243243243
EVOK,RF,5,short,H4,Overall,0.21409378181348498,0.26734248661467624,-7.38779949324447,0.4882882882882883
EVOK,RF,5,short,H4,HighVol,0.21409378181348498,0.26734248661467624,-7.38779949324447,0.4882882882882883
EVOK,LSTM_MLP,5,short,H4,Overall,0.09271327943901943,0.12150166369169407,-0.7325130843715553,0.5153153153153153
EVOK,LSTM_MLP,5,short,H4,HighVol,0.09271327943901943,0.12150166369169407,-0.7325130843715553,0.5153153153153153
EVOK,SVR,10,short,H4,Overall,0.2172914570540233,0.2637638483811579,-2.625374792932452,0.5288808664259927
EVOK,SVR,10,short,H4,HighVol,0.2172914570540233,0.2637638483811579,-2.625374792932452,0.5288808664259927
EVOK,RF,10,short,H4,Overall,0.24833015683232443,0.28577508339813007,-3.255700827837603,0.5072202166064982
EVOK,RF,10,short,H4,HighVol,0.24833015683232443,0.28577508339813007,-3.255700827837603,0.5072202166064982
EVOK,LSTM_MLP,10,short,H4,Overall,0.13227754954647034,0.1700594582927638,-0.5070371289498685,0.49097472924187724
EVOK,LSTM_MLP,10,short,H4,HighVol,0.13227754954647034,0.1700594582927638,-0.5070371289498685,0.49097472924187724
EVOK,SVR,30,medium,H4,Overall,0.3326012192192996,0.42967096721465203,-4.1932655695084495,0.4763636363636364
EVOK,SVR,30,medium,H4,HighVol,0.3326012192192996,0.42967096721465203,-4.1932655695084495,0.4763636363636364
EVOK,RF,30,medium,H4,Overall,0.24197488676688697,0.2880617783440296,-1.3342092609429708,0.5563636363636364
EVOK,RF,30,medium,H4,HighVol,0.24197488676688697,0.2880617783440296,-1.3342092609429708,0.5563636363636364
EVOK,LSTM_MLP,30,medium,H4,Overall,0.19307279752757334,0.2443246021013385,-0.6792018853132122,0.49818181818181817
EVOK,LSTM_MLP,30,medium,H4,HighVol,0.19307279752757334,0.2443246021013385,-0.6792018853132122,0.49818181818181817
EVOK,SVR,60,long,H4,Overall,0.2322830576073734,0.2809172461902961,-0.103207382528413,0.6654411764705882
EVOK,SVR,60,long,H4,HighVol,0.2322830576073734,0.2809172461902961,-0.103207382528413,0.6654411764705882
EVOK,RF,60,long,H4,Overall,0.30390144190748136,0.3979215595164444,-1.2135803687924338,0.6121323529411765
EVOK,RF,60,long,H4,HighVol,0.30390144190748136,0.3979215595164444,-1.2135803687924338,0.6121323529411765
EVOK,LSTM_MLP,60,long,H4,Overall,0.32709543280916475,0.38935692984325077,-1.119318221388765,0.4889705882352941
EVOK,LSTM_MLP,60,long,H4,HighVol,0.32709543280916475,0.38935692984325077,-1.119318221388765,0.4889705882352941
PHAR,SVR,5,short,H4,Overall,0.04763428941954567,0.05992907199807796,-1.3574771343305456,0.4810810810810811
PHAR,SVR,5,short,H4,HighVol,0.04763428941954567,0.05992907199807796,-1.3574771343305456,0.4810810810810811
PHAR,RF,5,short,H4,Overall,0.03626631394215769,0.046714122935652316,-0.43241474320021767,0.527927927927928
PHAR,RF,5,short,H4,HighVol,0.03626631394215769,0.046714122935652316,-0.43241474320021767,0.527927927927928
PHAR,LSTM_MLP,5,short,H4,Overall,0.04565214855433684,0.058442000891293706,-1.2419325210851704,0.5369369369369369
PHAR,LSTM_MLP,5,short,H4,HighVol,0.04565214855433684,0.058442000891293706,-1.2419325210851704,0.5369369369369369
PHAR,SVR,10,short,H4,Overall,0.06292705231977168,0.08059642022364849,-1.6270710460889481,0.5234657039711191
PHAR,SVR,10,short,H4,HighVol,0.06292705231977168,0.08059642022364849,-1.6270710460889481,0.5234657039711191
PHAR,RF,10,short,H4,Overall,0.07632311254759469,0.08924415180854416,-2.221067644355038,0.5433212996389891
PHAR,RF,10,short,H4,HighVol,0.07632311254759469,0.08924415180854416,-2.221067644355038,0.5433212996389891
PHAR,LSTM_MLP,10,short,H4,Overall,0.06004998608591209,0.07404245542729229,-1.2171850313974049,0.51985559566787
PHAR,LSTM_MLP,10,short,H4,HighVol,0.06004998608591209,0.07404245542729229,-1.2171850313974049,0.51985559566787
PHAR,SVR,30,medium,H4,Overall,0.10633497776395845,0.13154461571898135,-1.4039514093449266,0.5145454545454545
PHAR,SVR,30,medium,H4,HighVol,0.10633497776395845,0.13154461571898135,-1.4039514093449266,0.5145454545454545
PHAR,RF,30,medium,H4,Overall,0.0629332682236045,0.08246947530238308,0.055143195959743374,0.5945454545454546
PHAR,RF,30,medium,H4,HighVol,0.0629332682236045,0.08246947530238308,0.055143195959743374,0.5945454545454546
PHAR,LSTM_MLP,30,medium,H4,Overall,0.15103166529762888,0.17174994649836312,-3.0980075370625837,0.43272727272727274
PHAR,LSTM_MLP,30,medium,H4,HighVol,0.15103166529762888,0.17174994649836312,-3.0980075370625837,0.43272727272727274
PHAR,SVR,60,long,H4,Overall,0.2070088793428173,0.23900576354310876,-5.7541557664021905,0.49816176470588236
PHAR,SVR,60,long,H4,HighVol,0.2070088793428173,0.23900576354310876,-5.7541557664021905,0.49816176470588236
PHAR,RF,60,long,H4,Overall,0.08623963742751702,0.10713907487950458,-0.35721955507687553,0.6323529411764706
PHAR,RF,60,long,H4,HighVol,0.08623963742751702,0.10713907487950458,-0.35721955507687553,0.6323529411764706
PHAR,LSTM_MLP,60,long,H4,Overall,0.4541137114811435,0.47642571404806355,-25.83766400752747,0.4485294117647059
PHAR,LSTM_MLP,60,long,H4,HighVol,0.4541137114811435,0.47642571404806355,-25.83766400752747,0.4485294117647059
CARR,SVR,5,short,H4,Overall,0.05447769521630668,0.066052166645446,-1.002884274485067,0.4018018018018018
CARR,SVR,5,short,H4,HighVol,0.05447769521630668,0.066052166645446,-1.002884274485067,0.4018018018018018
CARR,RF,5,short,H4,Overall,0.03595833302567279,0.04976682985973575,-0.13700316898588638,0.45585585585585586
CARR,RF,5,short,H4,HighVol,0.03595833302567279,0.04976682985973575,-0.13700316898588638,0.45585585585585586
CARR,LSTM_MLP,5,short,H4,Overall,0.09261149863403427,0.11949546957751357,-5.555179694411483,0.43423423423423424
CARR,LSTM_MLP,5,short,H4,HighVol,0.09261149863403427,0.11949546957751357,-5.555179694411483,0.43423423423423424
CARR,SVR,10,short,H4,Overall,0.06504841272039645,0.08478020728096795,-0.7012453679538726,0.48014440433212996
CARR,SVR,10,short,H4,HighVol,0.06504841272039645,0.08478020728096795,-0.7012453679538726,0.48014440433212996
CARR,RF,10,short,H4,Overall,0.058423849862723476,0.07333153949327309,-0.2727983763771793,0.45306859205776173
CARR,RF,10,short,H4,HighVol,0.058423849862723476,0.07333153949327309,-0.2727983763771793,0.45306859205776173
CARR,LSTM_MLP,10,short,H4,Overall,0.10117473190123229,0.12632478808551117,-2.777071137085199,0.4223826714801444
CARR,LSTM_MLP,10,short,H4,HighVol,0.10117473190123229,0.12632478808551117,-2.777071137085199,0.4223826714801444
CARR,SVR,30,medium,H4,Overall,0.17339094634263275,0.21965949379039298,-2.9226248474757224,0.5236363636363637
CARR,SVR,30,medium,H4,HighVol,0.17339094634263275,0.21965949379039298,-2.9226248474757224,0.5236363636363637
CARR,RF,30,medium,H4,Overall,0.15285278162193522,0.18149127986708866,-1.6778629386274195,0.4581818181818182
CARR,RF,30,medium,H4,HighVol,0.15285278162193522,0.18149127986708866,-1.6778629386274195,0.4581818181818182
CARR,LSTM_MLP,30,medium,H4,Overall,0.13146582146712107,0.1596942815815247,-1.0732684940560215,0.5145454545454545
CARR,LSTM_MLP,30,medium,H4,HighVol,0.13146582146712107,0.1596942815815247,-1.0732684940560215,0.5145454545454545
CARR,SVR,60,long,H4,Overall,0.13958500664012374,0.16980162743288657,-0.34020626459775616,0.5477941176470589
CARR,SVR,60,long,H4,HighVol,0.13958500664012374,0.16980162743288657,-0.34020626459775616,0.5477941176470589
CARR,RF,60,long,H4,Overall,0.11822615119943618,0.14343149159975,0.04373782707433782,0.5790441176470589
CARR,RF,60,long,H4,HighVol,0.11822615119943618,0.14343149159975,0.04373782707433782,0.5790441176470589
CARR,LSTM_MLP,60,long,H4,Overall,0.15032613995177108,0.17609588210376934,-0.441406073617441,0.5128676470588235
CARR,LSTM_MLP,60,long,H4,HighVol,0.15032613995177108,0.17609588210376934,-0.441406073617441,0.5128676470588235
IWG,SVR,5,short,H4,Overall,0.05426153851623063,0.06812206496043398,-0.6252611539491137,0.5045045045045045
IWG,SVR,5,short,H4,HighVol,0.05426153851623063,0.06812206496043398,-0.6252611539491137,0.5045045045045045
IWG,RF,5,short,H4,Overall,0.045076623453122154,0.06216783155837021,-0.35356459326446377,0.47927927927927927
IWG,RF,5,short,H4,HighVol,0.045076623453122154,0.06216783155837021,-0.35356459326446377,0.47927927927927927
IWG,LSTM_MLP,5,short,H4,Overall,0.06147137898657318,0.07947694990496448,-1.2122282330060141,0.47927927927927927
IWG,LSTM_MLP,5,short,H4,HighVol,0.06147137898657318,0.07947694990496448,-1.2122282330060141,0.47927927927927927
IWG,SVR,10,short,H4,Overall,0.0922470460131447,0.11545362069986322,-1.2780411615318261,0.5090252707581228
IWG,SVR,10,short,H4,HighVol,0.0922470460131447,0.11545362069986322,-1.2780411615318261,0.5090252707581228
IWG,RF,10,short,H4,Overall,0.07381199587498752,0.09771718908463455,-0.6318806163239603,0.44765342960288806
IWG,RF,10,short,H4,HighVol,0.07381199587498752,0.09771718908463455,-0.6318806163239603,0.44765342960288806
IWG,LSTM_MLP,10,short,H4,Overall,0.08906689864041072,0.11148410814404332,-1.1240873885434866,0.4855595667870036
IWG,LSTM_MLP,10,short,H4,HighVol,0.08906689864041072,0.11148410814404332,-1.1240873885434866,0.4855595667870036
IWG,SVR,30,medium,H4,Overall,0.17121101740982064,0.21908894143762123,-2.1944063438048103,0.5545454545454546
IWG,SVR,30,medium,H4,HighVol,0.17121101740982064,0.21908894143762123,-2.1944063438048103,0.5545454545454546
IWG,RF,30,medium,H4,Overall,0.12912003505299588,0.17749333201984543,-1.0965891324699601,0.4909090909090909
IWG,RF,30,medium,H4,HighVol,0.12912003505299588,0.17749333201984543,-1.0965891324699601,0.4909090909090909
IWG,LSTM_MLP,30,medium,H4,Overall,0.14397151351108728,0.1796263814882538,-1.14728400059365,0.5036363636363637
IWG,LSTM_MLP,30,medium,H4,HighVol,0.14397151351108728,0.1796263814882538,-1.14728400059365,0.5036363636363637
IWG,SVR,60,long,H4,Overall,0.20908496896816461,0.25814717432584705,-2.031335798023982,0.5863970588235294
IWG,SVR,60,long,H4,HighVol,0.20908496896816461,0.25814717432584705,-2.031335798023982,0.5863970588235294
IWG,RF,60,long,H4,Overall,0.17133736158576168,0.2049513362240306,-0.9107365239617058,0.3602941176470588
IWG,RF,60,long,H4,HighVol,0.17133736158576168,0.2049513362240306,-0.9107365239617058,0.3602941176470588
IWG,LSTM_MLP,60,long,H4,Overall,0.14095118137766574,0.17417130167239728,-0.37991549747031184,0.5790441176470589
IWG,LSTM_MLP,60,long,H4,HighVol,0.14095118137766574,0.17417130167239728,-0.37991549747031184,0.5790441176470589
ULVR,SVR,5,short,H4,Overall,0.020394129122022677,0.0255171167149635,-0.5786873910966193,0.45045045045045046
ULVR,SVR,5,short,H4,HighVol,0.020394129122022677,0.0255171167149635,-0.5786873910966193,0.45045045045045046
ULVR,RF,5,short,H4,Overall,0.018187329429056157,0.02250050244813959,-0.22748833207346353,0.4810810810810811
ULVR,RF,5,short,H4,HighVol,0.018187329429056157,0.02250050244813959,-0.22748833207346353,0.4810810810810811
ULVR,LSTM_MLP,5,short,H4,Overall,0.04376297292071799,0.054389098453989315,-6.172270496417479,0.4018018018018018
ULVR,LSTM_MLP,5,short,H4,HighVol,0.04376297292071799,0.054389098453989315,-6.172270496417479,0.4018018018018018
ULVR,SVR,10,short,H4,Overall,0.03487807131963137,0.04339106959043128,-1.11859375603846,0.4711191335740072
ULVR,SVR,10,short,H4,HighVol,0.03487807131963137,0.04339106959043128,-1.11859375603846,0.4711191335740072
ULVR,RF,10,short,H4,Overall,0.02717390603797914,0.03357170483554121,-0.2682175796873856,0.5072202166064982
ULVR,RF,10,short,H4,HighVol,0.02717390603797914,0.03357170483554121,-0.2682175796873856,0.5072202166064982
ULVR,LSTM_MLP,10,short,H4,Overall,0.04980878424877995,0.06223957462805352,-3.358933148201288,0.44765342960288806
ULVR,LSTM_MLP,10,short,H4,HighVol,0.04980878424877995,0.06223957462805352,-3.358933148201288,0.44765342960288806
ULVR,SVR,30,medium,H4,Overall,0.04437946085079324,0.05781844808747955,-0.5634255765309042,0.5945454545454546
ULVR,SVR,30,medium,H4,HighVol,0.04437946085079324,0.05781844808747955,-0.5634255765309042,0.5945454545454546
ULVR,RF,30,medium,H4,Overall,0.03770860222483891,0.050236935193503675,-0.18029515500694382,0.6127272727272727
ULVR,RF,30,medium,H4,HighVol,0.03770860222483891,0.050236935193503675,-0.18029515500694382,0.6127272727272727
ULVR,LSTM_MLP,30,medium,H4,Overall,0.058074879357830796,0.07186583842984022,-1.4154015725965392,0.56
ULVR,LSTM_MLP,30,medium,H4,HighVol,0.058074879357830796,0.07186583842984022,-1.4154015725965392,0.56
ULVR,SVR,60,long,H4,Overall,0.061101859404101656,0.0749588481400153,-0.477235378930678,0.53125
ULVR,SVR,60,long,H4,HighVol,0.061101859404101656,0.0749588481400153,-0.477235378930678,0.53125
ULVR,RF,60,long,H4,Overall,0.05730749504218276,0.07137673052035998,-0.3394212759284867,0.4834558823529412
ULVR,RF,60,long,H4,HighVol,0.05730749504218276,0.07137673052035998,-0.3394212759284867,0.4834558823529412
ULVR,LSTM_MLP,60,long,H4,Overall,0.06344533814949745,0.08113599061459385,-0.7307365987080345,0.5716911764705882
ULVR,LSTM_MLP,60,long,H4,HighVol,0.06344533814949745,0.08113599061459385,-0.7307365987080345,0.5716911764705882
JUSC,SVR,5,short,H4,Overall,0.046020471933712656,0.056372542097688876,-2.116462261844024,0.5081081081081081
JUSC,SVR,5,short,H4,HighVol,0.046020471933712656,0.056372542097688876,-2.116462261844024,0.5081081081081081
JUSC,RF,5,short,H4,Overall,0.0255202543622805,0.034186812099679206,-0.146156292372162,0.4936936936936937
JUSC,RF,5,short,H4,HighVol,0.0255202543622805,0.034186812099679206,-0.146156292372162,0.4936936936936937
JUSC,LSTM_MLP,5,short,H4,Overall,0.0442477225301064,0.05809809826370971,-2.3101712824381706,0.4900900900900901
JUSC,LSTM_MLP,5,short,H4,HighVol,0.0442477225301064,0.05809809826370971,-2.3101712824381706,0.4900900900900901
JUSC,SVR,10,short,H4,Overall,0.06294479232368291,0.07680670914812435,-2.0660869198359606,0.4332129963898917
JUSC,SVR,10,short,H4,HighVol,0.06294479232368291,0.07680670914812435,-2.0660869198359606,0.4332129963898917
JUSC,RF,10,short,H4,Overall,0.064721332636396,0.07907610471626662,-2.2499500231227203,0.45306859205776173
JUSC,RF,10,short,H4,HighVol,0.064721332636396,0.07907610471626662,-2.2499500231227203,0.45306859205776173
JUSC,LSTM_MLP,10,short,H4,Overall,0.04931173134657163,0.06711550468426167,-1.3411641619712675,0.463898916967509
JUSC,LSTM_MLP,10,short,H4,HighVol,0.04931173134657163,0.06711550468426167,-1.3411641619712675,0.463898916967509
JUSC,SVR,30,medium,H4,Overall,0.15113347970452207,0.19673876119446385,-5.656976670846016,0.47454545454545455
JUSC,SVR,30,medium,H4,HighVol,0.15113347970452207,0.19673876119446385,-5.656976670846016,0.47454545454545455
JUSC,RF,30,medium,H4,Overall,0.21098928664562175,0.2810072625137729,-12.581015926746284,0.3890909090909091
JUSC,RF,30,medium,H4,HighVol,0.21098928664562175,0.2810072625137729,-12.581015926746284,0.3890909090909091
JUSC,LSTM_MLP,30,medium,H4,Overall,0.0805661435766133,0.10483023827645338,-0.8900370427874231,0.48727272727272725
JUSC,LSTM_MLP,30,medium,H4,HighVol,0.0805661435766133,0.10483023827645338,-0.8900370427874231,0.48727272727272725
JUSC,SVR,60,long,H4,Overall,0.11551126893429922,0.1489445130065189,-1.8713487797510986,0.5404411764705882
JUSC,SVR,60,long,H4,HighVol,0.11551126893429922,0.1489445130065189,-1.8713487797510986,0.5404411764705882
JUSC,RF,60,long,H4,Overall,0.17510171145098372,0.22607802571857724,-5.6153623204375105,0.41911764705882354
JUSC,RF,60,long,H4,HighVol,0.17510171145098372,0.22607802571857724,-5.6153623204375105,0.41911764705882354
JUSC,LSTM_MLP,60,long,H4,Overall,0.10596942647931927,0.13732955961757284,-1.4409843003429939,0.5330882352941176
JUSC,LSTM_MLP,60,long,H4,HighVol,0.10596942647931927,0.13732955961757284,-1.4409843003429939,0.5330882352941176
